name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bratislava,2022-10-15T22:00:00,12.7,12.7,12.6,99.52,0,0,,0,0,12.6,3.9,161,1018.7,100,11.8,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-15T23:00:00,12.2,12.2,12.1,99.58,0,0,,0,0,11.2,3.9,49,1019.2,99.2,14.6,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T00:00:00,12.2,12.2,12.1,99.54,0,0,,0,0,9.7,4,24,1019.6,100,14.1,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T01:00:00,12.2,12.2,12,99.03,0,0,,0,0,9.7,3.8,28,1019.7,90,14.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T02:00:00,11.9,11.9,11.6,98.33,0,0,,0,0,10.8,4,35,1019.9,80,14.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T03:00:00,11.7,11.7,11.3,97.73,0,0,,0,0,11.9,7.2,24,1020.2,80,14.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T04:00:00,11.7,11.7,11.3,97.79,0,0,,0,0,13.7,7.1,38,1020.2,80,14.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T05:00:00,11.8,11.8,11.3,96.62,0,0,,0,0,14,7.3,26,1020.5,89.2,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T06:00:00,11.3,11.3,11.3,99.6,0,0,,0,0,14.4,3.8,34,1020.9,76.9,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T07:00:00,10.9,10.9,10.8,99.76,0,0,,0,0,15.8,4,35,1021.4,76.9,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T08:00:00,10.9,10.9,10.8,99.66,0.093,100,rain,0,0,16.6,4.1,37,1021.8,40.8,9.1,26,0.1,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T09:00:00,11.7,11.7,11.6,99.08,0,0,,0,0,20.2,4.1,69,1022.6,50.8,14.6,112,0.4,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T10:00:00,13.7,13.7,11.1,84.19,0,0,,0,0,23,7.7,70,1022.7,60,14.6,299,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T11:00:00,14,14,11.6,85.86,0,0,,0,0,26.6,7.4,95,1023.2,58.4,14.6,269,1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T12:00:00,16.9,16.9,12.2,73.89,0,0,,0,0,28.8,4.2,118,1023.2,39.2,14.6,474,1.7,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T13:00:00,17.7,17.7,12.6,71.84,0,0,,0,0,28.8,11.1,118,1023.1,50.8,14.6,340,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T14:00:00,19.2,19.2,12.8,66.65,0.093,100,rain,0,0,27.7,11.1,116,1022.5,50.8,14.6,328,1.2,3,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T15:00:00,19.7,19.7,12.7,63.77,0,0,,0,0,28.4,14.3,121,1022.7,50.8,19.2,391,1.4,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-16T16:00:00,20.2,20.2,12.5,61.38,0,0,,0,0,28.1,11,92,1022.8,50.8,19.2,269,1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T17:00:00,20.2,20.2,12.6,61.84,0,0,,0,0,25.9,11,116,1022.9,77.7,19.2,81,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T18:00:00,19.1,19.1,12.4,65.15,0,0,,0,0,18.7,10.7,92,1023.6,77.7,23.8,26,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-16T19:00:00,17.4,17.4,11.9,70.01,0,0,,0,0,15.1,7.7,107,1024.4,58.4,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T20:00:00,15.9,15.9,11.7,75.9,0,0,,0,0,16.6,7.4,105,1025.2,56.1,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T21:00:00,14.9,14.9,11.4,79.3,0,0,,0,0,16.9,4.4,107,1025.9,56.1,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T22:00:00,14.1,14.1,11,81.64,0,0,,0,0,17.3,7.1,139,1026.5,56.1,23.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-16T23:00:00,13.1,13.1,10.3,83.24,0,0,,0,0,16.9,7.2,41,1027.3,40,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-17T00:00:00,12.2,12.2,11,92.38,0,0,,0,0,16.9,9.4,92.4,1027,31.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
bratislava,2022-10-17T01:00:00,11.8,11.8,10.6,92.35,0,0,,0,0,17.3,10.1,89.7,1027,59.4,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
bratislava,2022-10-17T02:00:00,11.2,11.2,10.1,92.94,0,0,,0,0,17.6,10.8,89.8,1028,20.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
bratislava,2022-10-17T03:00:00,10.9,10.9,9.7,92.3,0,0,,0,0,19.4,11.2,87.3,1028,18.1,,0,0,0,,Clear,clear-night,remote
bratislava,2022-10-17T04:00:00,10.6,10.6,9.5,92.91,0,0,,0,0,19.8,11.2,87,1028,17.8,,0,0,0,,Clear,clear-night,remote
bratislava,2022-10-17T05:00:00,10.4,10.4,9.4,93.52,0,0,,0,0,19.8,10.8,86.8,1028,19.1,,0,0,0,,Clear,clear-night,remote
bratislava,2022-10-17T06:00:00,10.5,10.5,8.3,86.4,0,0,,0,0,19.1,10.9,59,1028.9,10,15.3,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-17T07:00:00,10.1,10.1,8.5,89.67,0,0,,0,0,19.1,4.4,50,1029.4,10,15.3,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-17T08:00:00,10.2,10.2,8.6,89.48,0,0,,0,0,19.4,7.5,52,1030.2,11.3,18.4,15,0.1,0,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T09:00:00,11.5,11.5,8.9,84.13,0,0,,0,0,24.1,7.5,77,1030.6,11.4,20.3,91,0.3,1,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T10:00:00,13.9,13.9,9.6,75.59,0,0,,0,0,27,7.5,70,1030.6,31.4,20.3,295,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T11:00:00,16.2,16.2,10.2,67.4,0,0,,0,0,29.9,7.6,86,1030.4,31.3,20.3,416,1.5,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T12:00:00,18.4,18.4,10.4,59.57,0,0,,0,0,36,11.3,74,1030.4,31.3,25,483,1.7,5,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T13:00:00,20.2,20.2,11.3,56.63,0,0,,0,0,41.3,8.1,142,1030,30.8,25,349,1.3,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T14:00:00,21.6,21.6,11.1,51.24,0,0,,0,0,41.3,11.4,121,1029.5,30.7,29.9,324,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T15:00:00,22.4,22.4,10.2,45.89,0,0,,0,0,41.3,11.4,131,1029,49.4,44.6,425,1.5,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T16:00:00,22.2,22.2,9.2,43.6,0,0,,0,0,44.9,11.4,141,1029,50,38.4,308,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T17:00:00,21.2,21.2,9.4,47.05,0,0,,0,0,43,11.1,131,1029.2,50.8,38.4,83,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T18:00:00,19.1,19.1,9.6,54.26,0,0,,0,0,27,7.5,117,1029.5,60,38.4,14,0.1,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-17T19:00:00,17,17,9.1,59.64,0,0,,0,0,36,7.5,109,1030,32.3,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-17T20:00:00,15.3,15.3,9,65.9,0,0,,0,0,44.9,4.4,110,1030.4,32.3,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-17T21:00:00,14.6,14.6,7.6,62.72,0,0,,0,0,36,7.5,108,1030.4,13.9,38.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-17T22:00:00,14.1,14.1,6.7,61.23,0,0,,0,0,39.6,7.1,68,1030.4,12.3,28.8,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-17T23:00:00,13.4,13.4,6.4,62.36,0,0,,0,0,39.6,7.4,51,1030.5,12.3,28.8,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T00:00:00,11.6,11.6,8.4,80.72,0,0,,0,0,14.8,7.9,107.8,1030,92,,0,0,0,,Overcast,cloudy,remote
bratislava,2022-10-18T01:00:00,11,11,8.3,83.43,0,0,,0,0,13.7,7.9,103.1,1030,52.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
bratislava,2022-10-18T02:00:00,10.2,10.2,8,86.22,0,0,,0,0,14,8.3,102.9,1030,0,,0,0,0,,Clear,clear-night,remote
bratislava,2022-10-18T03:00:00,10.6,10.6,6.9,77.72,0,0,,0,0,14.4,7.3,42,1029.8,10,37.2,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T04:00:00,10.1,10.1,7.1,81.9,0,0,,0,0,14,7.3,33,1029.5,10,37.2,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T05:00:00,9.6,8.7,6.8,82.83,0,0,,0,0,14,7.3,26,1029.5,12.3,28.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T06:00:00,9.1,9.1,6.8,85.54,0,0,,0,0,14,4.2,41,1029.5,10.1,15.9,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T07:00:00,9.2,8.2,6.8,84.69,0,0,,0,0,15.1,7.4,47,1029.1,11.3,20.3,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T08:00:00,9.9,8.4,6.8,81.06,0,0,,0,0,15.8,10.8,50,1029.2,11.3,20.3,11,0,0,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T09:00:00,11.2,11.2,7.4,77.61,0,0,,0,0,18.7,7.5,62,1029.1,10,20,92,0.3,1,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T10:00:00,12.9,12.9,8.2,73.08,0,0,,0,0,20.2,7.5,74,1028.9,10,20.3,303,1.1,3,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T11:00:00,15.2,15.2,9,66.54,0,0,,0,0,20.2,7.3,78,1028.1,11.2,20.3,429,1.5,4,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T12:00:00,16.7,16.7,7.4,54.03,0,0,,0,0,20.9,10.6,73,1027.6,11.2,24.9,495,1.8,5,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T13:00:00,18.7,18.7,7.2,47.13,0,0,,0,0,22.7,7.2,91,1026.8,10,34.3,388,1.4,4,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T14:00:00,20.4,20.4,7.8,44.41,0,0,,0,0,21.6,7.5,145,1026.1,10,34.3,397,1.4,4,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T15:00:00,20.7,20.7,7.7,43.27,0,0,,0,0,16.6,4.1,162,1025.4,10,39.6,409,1.5,4,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T16:00:00,21,21,8.4,44.16,0,0,,0,0,14.8,3.9,170,1024.8,10,38.4,294,1.1,3,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T17:00:00,20.4,20.4,9.3,49.12,0,0,,0,0,13,3.8,171,1024.4,10,38.4,54,0.2,1,,Clear,clear-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-18T18:00:00,17.4,17.4,10.1,61.98,0,0,,0,0,7.6,3.6,146,1024.4,11.6,33.8,12,0,0,,Clear,clear-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-18T19:00:00,15.8,15.8,9.7,66.79,0,0,,0,0,5.8,3.8,340,1024.8,30.8,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T20:00:00,15.9,15.9,9.9,67.37,0,0,,0,0,5.8,3.6,29,1024.5,80,33,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-18T21:00:00,15.7,15.7,9.9,68.36,0,0,,0,0,3.6,3.6,320,1024.3,52.3,37.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-18T22:00:00,15.7,15.7,10.6,71.98,0,0,,0,0,4.3,3.6,10,1024.3,80,33,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-18T23:00:00,15.9,15.9,10.8,71.63,0,0,,0,0,6.1,6.9,258,1024.1,52.3,28.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T00:00:00,15.6,15.6,12.1,79.77,0,0,,0,0,10.8,17.1,322,1023.7,90,24.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T01:00:00,15,15,13.1,88.24,0,0,,0,0,17.6,10.6,290,1023.9,60,23.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-19T02:00:00,14.4,14.4,13.8,96.1,0,0,,0,0,19.1,7.7,312,1024.1,90,14.2,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T03:00:00,13.9,13.9,13.8,99.15,0,0,,0,0,23.4,7.4,319,1024.3,90,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T04:00:00,13.5,13.5,13.1,97.7,0,0,,0,0,25.9,14.6,339,1024.1,90,14.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T05:00:00,12.9,12.9,12.3,95.9,0,0,,0,0,36,14.8,331,1024.5,43.1,32.5,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T06:00:00,12.6,12.6,11.6,93.64,0,0,,0,0,24.8,17.7,320,1024.6,29.1,16.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T07:00:00,12.6,12.6,12.1,96.75,0,0,,0,0,23,7.2,11,1024.9,58.3,15.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T08:00:00,12.4,12.4,11.8,96.03,0.002,100,rain,0,0,20.9,4.3,285,1025.1,77,13.3,12,0,0,,"Rain, Partially cloudy",rain,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-19T09:00:00,12.2,12.2,10.9,91.29,0,0,,0,0,19.8,4.5,294,1025.5,78.7,30.2,58,0.2,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-19T10:00:00,14.4,14.4,11,80.33,0,0,,0,0,25.9,7,352,1025.4,30.8,35.2,197,0.7,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-19T11:00:00,15.7,15.7,10.9,72.92,0,0,,0,0,29.9,10.4,320,1025.2,50.2,35.2,306,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-19T12:00:00,16.5,16.5,11,69.86,0,0,,0,0,32,11.5,312,1025.3,50.8,39.9,327,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-19T13:00:00,15.9,15.9,10,68.08,0,0,,0,0,38.2,11.7,321,1025,50.6,39.9,322,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-19T14:00:00,17.6,17.6,8.6,55.88,0,0,,0,0,37.4,11.9,311,1023.9,11.4,39.9,391,1.4,4,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-19T15:00:00,17.4,17.4,9.1,58.27,0,0,,0,0,35.3,12.2,312,1023.5,30.2,39.9,424,1.5,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-19T16:00:00,16.1,16.1,8.3,60.03,0,0,,0,0,36,15.6,349,1023.7,39.2,38.4,271,1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-19T17:00:00,14.7,14.7,6.7,58.59,0,0,,0,0,36.7,11.7,351,1023.9,28.4,38.4,41,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-19T18:00:00,12.5,12.5,4.9,59.99,0,0,,0,0,35.6,4.8,342,1024.6,10,38.4,12,0,0,,Clear,clear-night,"12815099999,11813099999,D2516,11816099999,11801099999"
bratislava,2022-10-19T19:00:00,10.9,10.9,4.1,62.64,0,0,,0,0,28.8,7.9,359,1025.2,10,38.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T20:00:00,10.1,10.1,4,66.1,0,0,,0,0,23,10.5,350,1026,10,43,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T21:00:00,9.6,8.6,3.9,67.49,0,0,,0,0,18.4,7.6,329,1026.6,10,43,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-19T22:00:00,9.1,7.4,4.1,70.85,0,0,,0,0,14.8,11.2,319,1027.1,10,43,0,0,0,,Clear,clear-night,"12815099999,11813099999,11816099999,11801099999"
bratislava,2022-10-19T23:00:00,8.7,6.9,4.2,73.52,0,0,,0,0,12.6,10.7,320,1027.4,10,43,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T00:00:00,8.3,6.5,3.9,73.57,0,0,,0,0,12.2,10.5,328,1027.4,10,44.6,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T01:00:00,8.3,7.2,3.7,72.77,0,0,,0,0,12.2,7.2,265,1027.2,10,46.6,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T02:00:00,7.9,6.1,3.5,73.52,0,0,,0,0,13,10.3,324,1027.3,0,43.1,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T03:00:00,7.5,6.3,3.6,76.32,0,0,,0,0,12.6,7.2,268,1027.3,10,42.6,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T04:00:00,7.2,6,3,75.02,0,0,,0,0,11.9,6.9,10,1026.9,1.3,43.8,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T05:00:00,6.8,5.5,2.5,73.92,0,0,,0,0,11.5,6.9,355,1026.7,1.3,37.7,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T06:00:00,6.6,6.6,2.2,73.54,0,0,,0,0,11.2,3.6,223,1026.8,10,25.5,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T07:00:00,6.4,6.4,2.3,75.25,0,0,,0,0,10.1,3.8,239,1026.9,10.1,39.5,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T08:00:00,6.5,6.5,2.3,74.19,0,0,,0,0,8.6,3.6,140,1027,11.3,53.5,10,0,0,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T09:00:00,8.5,7.5,3.2,69.62,0,0,,0,0,6.8,6.7,309,1027.2,11.3,53.9,86,0.3,1,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T10:00:00,10.3,10.3,3.5,62.89,0,0,,0,0,5.8,3.8,60,1027.1,39.3,53.9,300,1.1,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T11:00:00,11.6,11.6,3.8,58.7,0,0,,0,0,16.9,7.3,87,1026.8,30,49.2,442,1.6,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T12:00:00,12.2,12.2,4.1,57.86,0,0,,0,0,21.2,10.8,81,1026.7,11.2,49.2,508,1.8,5,,Clear,clear-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T13:00:00,13.2,13.2,3.9,53.41,0,0,,0,0,23,10.8,93,1026,30.6,49.2,436,1.6,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T14:00:00,14.6,14.6,4.2,49.67,0,0,,0,0,26.6,7.7,141,1025,31.3,53.9,343,1.2,3,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T15:00:00,14.6,14.6,5.2,53.02,0,0,,0,0,29.5,11.1,140,1024.5,40.6,49.2,405,1.5,4,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T16:00:00,13.7,13.7,5.2,56.31,0,0,,0,0,29.5,7.8,142,1024,48.4,38.4,211,0.8,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T17:00:00,13.2,13.2,5.2,58.26,0,0,,0,0,28.8,11.1,143,1023.9,48.4,38.4,47,0.2,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T18:00:00,11.6,11.6,6.3,70.01,0,0,,0,0,25.6,7.5,142,1023.6,39.2,38.4,11,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-20T19:00:00,11,11,6.3,72.52,0,0,,0,0,20.9,7.2,99,1023.8,37.7,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T20:00:00,9.5,9.5,6.1,79.4,0,0,,0,0,23,4.2,99,1023.8,46.9,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T21:00:00,8.6,8.6,5.6,81.28,0,0,,0,0,25.2,4.2,115,1023.8,28.4,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T22:00:00,7.7,6.3,4.3,79.39,0,0,,0,0,26.6,7.7,123,1023.5,10,38.4,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-20T23:00:00,6.9,5.5,3.6,79.86,0,0,,0,0,26.6,7.5,124,1023.6,10,43,0,0,0,,Clear,clear-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T00:00:00,7.9,5.3,4.9,81.33,0,0,,0,0,27,14.8,115.9,1023,99.8,,0,0,0,,Overcast,cloudy,remote
