"name","datetime","temp","feelslike","dew","humidity","precip","precipprob","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","conditions","icon","stations","event_count","critical_event_count"
"bratislava","2022-10-12 15:00:00","15.9","15.9","9.6","66.13","0.0","0","","0","0","14.4","7.3","27.0","1024.6","89.9","20.3","153.0","0.6","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","319","0"
"bratislava","2022-10-12 16:00:00","16.4","16.4","10.2","66.72","0.0","0","","0","0","11.9","3.8","61.0","1024.4","89.2","24.2","130.0","0.5","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","305","0"
"bratislava","2022-10-12 17:00:00","15.9","15.9","10.4","69.91","0.0","0","","0","0","11.9","7.2","80.0","1024.1","80.8","24.2","66.0","0.2","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","261","0"
"bratislava","2022-10-12 18:00:00","14.9","14.9","10.9","76.97","0.0","0","","0","0","10.1","3.8","56.0","1024.2","80.8","15.0","17.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","257","0"
"bratislava","2022-10-12 19:00:00","13.7","13.7","11.1","84.17","0.0","0","","0","0","6.5","3.6","66.0","1024.4","90.0","15.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","167","0"
"bratislava","2022-10-12 20:00:00","13.2","13.2","11.2","87.4","0.0","0","","0","0","5.8","3.8","340.0","1024.4","90.0","14.6","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","122","0"
"bratislava","2022-10-12 21:00:00","13.2","13.2","10.9","86.05","0.0","0","","0","0","2.5","3.6","20.0","1024.4","89.2","11.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","93","0"
"bratislava","2022-10-12 22:00:00","13.1","13.1","10.9","86.21","0.0","0","","0","0","5.4","3.6","42.0","1024.7","80.0","10.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","105","0"
"bratislava","2022-10-12 23:00:00","12.3","12.3","10.8","90.88","0.0","0","","0","0","5.4","7.1","34.0","1024.7","48.4","10.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","83","0"
"bratislava","2022-10-13 00:00:00","11.7","11.7","10.8","93.7","0.0","0","","0","0","6.1","6.9","28.0","1024.6","80.0","8.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","2","0"
"bratislava","2022-10-13 01:00:00","12.5","12.5","11.0","90.81","0.0","0","","0","0","7.2","7.1","29.0","1024.5","90.0","7.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-13 02:00:00","12.7","12.7","11.3","90.84","0.0","0","","0","0","7.2","3.8","47.0","1024.3","90.0","8.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-13 03:00:00","12.0","12.0","10.8","92.37","0.0","0","","0","0","7.6","3.6","59.0","1024.3","90.0","9.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-13 04:00:00","11.0","11.0","9.8","92.22","0.0","0","","0","0","9.0","7.1","40.0","1024.0","90.0","11.3","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","5","0"
"bratislava","2022-10-13 05:00:00","10.8","10.8","9.6","92.35","0.0","0","","0","0","11.2","10.7","41.0","1023.8","80.0","14.2","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","37","0"
"bratislava","2022-10-13 06:00:00","10.6","10.6","9.3","91.71","0.0","0","","0","0","11.2","10.5","30.0","1023.9","89.4","12.1","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","132","0"
"bratislava","2022-10-13 07:00:00","10.3","10.3","9.4","94.61","0.0","0","","0","0","10.8","7.1","20.0","1023.8","80.1","11.8","5.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","334","0"
"bratislava","2022-10-13 08:00:00","10.3","10.3","9.6","95.24","0.0","0","","0","0","12.2","7.3","35.0","1023.8","80.0","9.9","23.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","304","0"
"bratislava","2022-10-13 09:00:00","11.2","11.2","10.0","92.82","0.0","0","","0","0","14.4","7.1","46.0","1023.9","80.1","9.9","100.0","0.4","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","253","0"
"bratislava","2022-10-13 10:00:00","12.2","12.2","10.2","87.58","0.0","0","","0","0","15.8","10.5","79.0","1023.7","61.4","11.8","218.0","0.8","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","214","0"
"bratislava","2022-10-13 11:00:00","13.7","13.7","10.7","82.15","0.0","0","","0","0","19.1","7.1","115.0","1023.4","79.8","10.0","325.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","195","0"
"bratislava","2022-10-13 12:00:00","14.1","14.1","10.9","80.94","0.0","0","","0","0","20.9","3.8","280.0","1023.4","89.4","8.1","246.0","0.9","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11816099999,11801099999","246","0"
"bratislava","2022-10-13 13:00:00","15.4","15.4","12.0","80.52","0.0","0","","0","0","22.3","3.6","222.0","1022.8","90.0","12.0","183.0","0.7","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","293","0"
"bratislava","2022-10-13 14:00:00","16.3","16.3","12.1","76.13","0.0","0","","0","0","21.6","7.0","231.0","1022.0","90.0","12.2","207.0","0.7","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","383","0"
"bratislava","2022-10-13 15:00:00","18.0","18.0","12.0","68.27","0.0","0","","0","0","15.5","7.4","183.0","1021.2","61.4","15.0","325.0","1.2","3.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","339","1"
"bratislava","2022-10-13 16:00:00","17.1","17.1","11.4","68.81","0.0","0","","0","0","15.8","3.8","188.0","1020.9","80.8","14.5","150.0","0.5","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","417","0"
"bratislava","2022-10-13 17:00:00","16.4","16.4","11.2","71.15","0.0","0","","0","0","16.2","3.6","11.0","1020.6","61.6","18.8","73.0","0.3","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","385","0"
"bratislava","2022-10-13 18:00:00","15.1","15.1","11.2","77.4","0.0","0","","0","0","15.8","3.8","93.0","1020.5","40.8","18.7","19.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","270","0"
"bratislava","2022-10-13 19:00:00","14.3","14.3","10.8","79.76","0.0","0","","0","0","14.0","3.8","103.0","1020.6","58.4","18.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","232","0"
"bratislava","2022-10-13 20:00:00","13.3","13.3","10.6","83.9","0.0","0","","0","0","13.0","3.6","341.0","1020.7","59.2","18.6","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","158","0"
"bratislava","2022-10-13 21:00:00","12.6","12.6","10.6","87.83","0.0","0","","0","0","10.8","3.6","160.0","1020.5","50.0","11.3","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","99","0"
"bratislava","2022-10-13 22:00:00","12.8","12.8","10.2","84.36","0.0","0","","0","0","11.2","3.6","358.0","1020.6","49.2","11.3","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","62","0"
"bratislava","2022-10-13 23:00:00","12.4","12.4","10.6","88.7","0.0","0","","0","0","10.8","3.6","31.0","1020.4","49.2","11.2","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","53","0"
"bratislava","2022-10-14 00:00:00","11.2","11.2","10.7","96.73","0.0","0","","0","0","10.8","5.8","88.9","1021.0","97.0","","0.0","0.0","0.0","","Overcast","cloudy","remote","4","0"
"bratislava","2022-10-14 01:00:00","11.0","11.0","10.7","98.03","0.0","0","","0","0","10.4","6.1","80.4","1020.0","98.1","","0.0","0.0","0.0","","Overcast","cloudy","remote","0","0"
"bratislava","2022-10-14 02:00:00","9.5","8.9","9.4","99.33","0.0","0","","0","0","10.4","5.8","78.4","1020.0","97.4","","0.0","0.0","0.0","","Overcast","cloudy","remote","0","0"
"bratislava","2022-10-14 03:00:00","9.4","8.5","9.2","98.66","0.0","0","","0","0","11.9","6.8","83.5","1020.0","100.0","","0.0","0.0","0.0","","Overcast","cloudy","remote","0","0"
"bratislava","2022-10-14 04:00:00","10.0","9.1","9.7","98.56","0.0","0","","0","0","12.2","7.3","48.0","1019.6","90.0","7.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","17","0"
"bratislava","2022-10-14 05:00:00","9.6","8.7","9.5","99.79","0.0","0","","0","0","11.5","7.1","25.0","1019.5","90.0","5.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","52","0"
"bratislava","2022-10-14 06:00:00","9.5","9.5","9.5","99.66","0.0","0","","0","0","11.5","3.8","21.0","1019.4","90.0","5.7","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","152","0"
"bratislava","2022-10-14 07:00:00","9.4","8.5","9.1","98.44","0.0","0","","0","0","11.2","7.1","11.0","1019.4","90.0","4.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","332","0"
"bratislava","2022-10-14 08:00:00","9.9","9.0","9.5","97.74","0.278","100","rain","0","0","10.4","7.1","19.0","1019.5","90.8","5.6","8.0","0.0","0.0","","Rain, Overcast","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","310","0"
"bratislava","2022-10-14 09:00:00","10.2","10.2","9.6","96.33","0.0","0","","0","0","9.4","3.6","219.0","1020.3","90.8","6.6","22.0","0.1","0.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","266","0"
"bratislava","2022-10-14 10:00:00","11.7","11.7","10.6","93.17","0.0","0","","0","0","8.3","3.4","236.0","1020.1","90.8","7.5","72.0","0.3","1.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","220","0"
"bratislava","2022-10-14 11:00:00","14.3","14.3","10.6","78.76","0.0","0","","0","0","7.9","3.6","130.0","1019.3","53.1","7.6","356.0","1.3","4.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","281","0"
"bratislava","2022-10-14 12:00:00","14.8","14.8","11.1","78.54","0.0","0","","0","0","5.0","3.6","190.0","1019.4","80.8","8.6","195.0","0.7","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","292","0"
"bratislava","2022-10-14 13:00:00","16.8","16.8","10.9","68.19","0.0","0","","0","0","5.0","7.2","264.0","1019.0","90.8","8.6","287.0","1.0","3.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","311","0"
"bratislava","2022-10-14 14:00:00","16.2","16.2","11.0","71.71","0.001","100","rain","0","0","4.0","6.9","260.0","1018.7","90.0","11.4","173.0","0.6","2.0","","Rain, Partially cloudy","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","358","0"
"bratislava","2022-10-14 15:00:00","16.2","16.2","11.2","72.17","0.0","0","","0","0","8.6","3.8","344.0","1018.3","90.0","14.2","113.0","0.4","1.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","288","0"
"bratislava","2022-10-14 16:00:00","16.4","16.4","10.6","68.63","0.0","0","","0","0","10.4","3.6","53.0","1018.0","90.0","14.4","198.0","0.7","2.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","311","0"
"bratislava","2022-10-14 17:00:00","15.2","15.2","11.2","76.98","0.0","0","","0","0","11.2","3.6","46.0","1018.0","90.0","14.4","28.0","0.1","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","293","0"
"bratislava","2022-10-14 18:00:00","13.9","13.9","12.3","90.31","0.0","0","","0","0","10.1","3.8","46.0","1017.7","89.2","11.5","9.0","0.0","0.0","","Partially cloudy","partly-cloudy-day","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","314","0"
"bratislava","2022-10-14 19:00:00","13.2","13.2","12.6","96.36","0.0","0","","0","0","7.9","3.8","19.0","1018.1","89.2","8.8","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","180","0"
"bratislava","2022-10-14 20:00:00","12.9","12.9","12.4","96.55","0.481","100","rain","0","0","9.7","3.8","45.0","1017.8","89.2","8.8","0.0","0.0","0.0","","Rain, Partially cloudy","rain","12815099999,11813099999,11085099999,11816099999,11801099999","143","0"
"bratislava","2022-10-14 21:00:00","12.4","12.4","11.9","96.66","0.0","0","","0","0","9.4","3.6","49.0","1018.0","80.8","6.9","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","69","0"
"bratislava","2022-10-14 22:00:00","12.1","12.1","11.7","97.31","0.0","0","","0","0","9.4","3.8","30.0","1018.2","62.3","6.0","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","61","0"
"bratislava","2022-10-14 23:00:00","11.7","11.7","11.6","99.76","0.0","0","","0","0","10.8","7.2","31.0","1018.0","43.9","1.5","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","30","0"
"bratislava","2022-10-15 00:00:00","11.5","11.5","11.4","99.82","0.0","0","","0","0","10.8","3.9","53.0","1017.6","40.0","0.2","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","1","0"
"bratislava","2022-10-15 01:00:00","11.3","11.3","11.3","99.87","0.0","0","","0","0","10.1","7.0","352.0","1017.2","60.0","0.2","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-15 02:00:00","11.1","11.1","11.0","99.87","0.0","0","","0","0","11.5","3.7","72.0","1017.1","90.0","0.2","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","0","0"
"bratislava","2022-10-15 03:00:00","10.5","10.5","10.5","99.85","0.0","0","","0","0","12.2","3.9","62.0","1016.6","80.0","0.2","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","1","0"
"bratislava","2022-10-15 04:00:00","10.0","10.0","10.0","99.82","0.0","0","","0","0","13.0","7.5","63.0","1016.3","80.0","0.2","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","36","0"
"bratislava","2022-10-15 05:00:00","10.0","9.1","9.9","99.82","0.0","0","","0","0","16.2","7.5","54.0","1015.7","80.8","0.5","0.0","0.0","0.0","","Partially cloudy","fog","12815099999,11813099999,11085099999,11816099999,11801099999","60","0"
"bratislava","2022-10-15 06:00:00","10.1","10.1","10.1","99.83","0.0","0","","0","0","19.8","7.5","54.0","1015.6","80.8","4.2","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","58","0"
"bratislava","2022-10-15 07:00:00","9.8","8.9","9.8","99.82","0.0","0","","0","0","23.4","7.6","36.0","1015.5","62.3","2.4","0.0","0.0","0.0","","Partially cloudy","partly-cloudy-night","12815099999,11813099999,11085099999,11816099999,11801099999","69","0"
"bratislava","2022-10-15 08:00:00","10.1","10.1","10.0","99.79","0.278","100","rain","0","0","25.2","7.6","41.0","1015.9","90.8","4.2","25.0","0.1","0.0","","Rain, Overcast","rain","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","96","0"
"bratislava","2022-10-15 09:00:00","10.4","10.4","10.3","99.61","0.0","0","","0","0","25.2","7.4","62.0","1016.1","90.8","6.1","53.0","0.2","1.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","162","0"
"bratislava","2022-10-15 10:00:00","10.9","10.9","10.8","99.21","0.0","0","","0","0","33.1","7.4","53.0","1016.2","90.8","8.1","88.0","0.3","1.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","164","0"
"bratislava","2022-10-15 11:00:00","12.3","12.3","11.3","93.76","0.0","0","","0","0","35.6","7.4","94.0","1016.6","90.8","10.8","138.0","0.5","1.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","194","0"
"bratislava","2022-10-15 12:00:00","13.4","13.4","11.3","87.06","0.0","0","","0","0","36.0","11.1","142.0","1016.6","90.8","13.6","144.0","0.5","1.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","161","0"
"bratislava","2022-10-15 13:00:00","13.3","13.3","11.3","88.19","0.0","0","","0","0","37.1","7.8","151.0","1016.4","100.0","19.2","114.0","0.4","1.0","","Overcast","cloudy","12815099999,11813099999,D2516,11085099999,11816099999,11801099999","177","0"
